id,timestamp,shard,load,expected_end_time,actual_end_time,delay
1558,161.217,103,0.044,160.934,161.261,0.327
1525,161.224,236,0.901,161.166,162.125,0.959
1569,161.255,63,0.253,161.508,161.508,0.0
1515,161.302,273,1.002,161.192,162.304,1.112
1518,161.32,15,0.035,160.26,161.355,1.095
1523,161.327,448,0.028,160.293,161.355,1.062
1566,161.355,521,0.699,161.774,162.054,0.28
1533,161.355,544,0.033,160.433,161.388,0.955
1520,161.367,589,0.026,160.271,161.393,1.122
1535,161.388,152,0.04,160.45,161.428,0.978
1540,161.393,109,0.312,160.762,161.705,0.943
1542,161.428,70,0.012,160.482,161.44,0.958
1548,161.44,568,0.007,160.577,161.447,0.87
1546,161.44,267,0.0,160.555,161.44,0.885
1550,161.447,209,0.044,160.634,161.491,0.857
1545,161.705,249,0.065,160.55,161.77,1.22
1570,161.78,340,0.075,161.855,161.855,0.0
1507,162.083,483,0.171,160.306,162.254,1.948
1528,162.125,541,0.286,160.591,162.411,1.82
1555,162.304,390,0.44,161.155,162.744,1.589
1571,165.04,31,0.506,165.546,165.546,0.0
1572,165.055,385,0.173,165.228,165.228,0.0
1573,165.07,163,0.066,165.136,165.136,0.0
1575,165.075,175,0.135,165.21,165.21,0.0
1574,165.075,395,0.402,165.477,165.477,0.0
1576,165.1,171,0.253,165.353,165.353,0.0
1577,165.17,361,0.167,165.337,165.337,0.0
1578,165.21,599,0.597,165.807,165.807,0.0
1579,165.26,183,0.524,165.784,165.784,0.0
1580,165.27,279,0.446,165.716,165.716,0.0
1581,165.275,405,0.024,165.299,165.299,0.0
1582,165.295,108,0.002,165.297,165.297,0.0
1583,165.3,555,0.002,165.302,165.302,0.0
1585,165.355,140,0.032,165.387,165.387,0.0
1586,165.385,588,0.246,165.631,165.631,0.0
1587,165.405,302,0.152,165.557,165.557,0.0
1588,165.435,126,0.056,165.491,165.491,0.0
1584,165.477,186,0.358,165.663,165.835,0.172
1590,165.52,115,0.001,165.521,165.521,0.0
1591,165.53,322,0.053,165.583,165.583,0.0
1592,165.65,228,0.005,165.655,165.655,0.0
1594,165.67,141,0.321,165.991,165.991,0.0
1593,165.67,567,0.476,166.146,166.146,0.0
1596,165.69,176,0.027,165.717,165.717,0.0
1597,165.77,396,0.157,165.927,165.927,0.0
1589,165.784,485,0.0,165.46,165.784,0.324
1598,165.785,142,0.495,166.28,166.28,0.0
1595,165.807,333,0.639,166.324,166.446,0.122
1599,165.855,237,0.503,166.358,166.358,0.0
1600,165.945,462,0.018,165.963,165.963,0.0
1601,166.005,15,0.02,166.025,166.025,0.0
1602,166.025,412,0.2,166.225,166.225,0.0
1603,166.045,214,0.041,166.086,166.086,0.0
1604,166.12,314,0.103,166.223,166.223,0.0
1605,166.12,201,0.08,166.2,166.2,0.0
1606,166.32,434,0.066,166.386,166.386,0.0
1607,166.53,139,0.007,166.537,166.537,0.0
1608,166.545,143,0.487,167.032,167.032,0.0
1609,166.59,234,0.792,167.382,167.382,0.0
1610,166.8,370,0.266,167.066,167.066,0.0
1611,170.015,162,0.953,170.968,170.968,0.0
1612,170.09,41,1.294,171.384,171.384,0.0
1613,170.095,71,0.434,170.529,170.529,0.0
1615,170.17,161,0.01,170.18,170.18,0.0
1614,170.17,534,0.0,170.17,170.17,0.0
1616,170.18,59,0.282,170.462,170.462,0.0
1617,170.18,284,0.243,170.423,170.423,0.0
1618,170.195,292,0.278,170.473,170.473,0.0
1619,170.2,574,0.075,170.275,170.275,0.0
1620,170.205,135,0.01,170.215,170.215,0.0
1621,170.21,411,0.243,170.453,170.453,0.0
1622,170.215,190,0.346,170.561,170.561,0.0
1623,170.235,458,0.735,170.97,170.97,0.0
1625,170.25,411,0.935,171.185,171.185,0.0
1624,170.25,473,0.306,170.556,170.556,0.0
1627,170.3,29,0.399,170.699,170.699,0.0
1628,170.345,91,0.148,170.493,170.493,0.0
1629,170.365,574,0.262,170.627,170.627,0.0
1630,170.39,554,0.167,170.557,170.557,0.0
1626,170.453,15,0.169,170.449,170.622,0.173
1631,170.473,541,0.011,170.436,170.484,0.048
1632,170.525,315,0.277,170.802,170.802,0.0
1633,170.6,52,0.594,171.194,171.194,0.0
1634,170.64,516,0.188,170.828,170.828,0.0
1635,170.67,143,0.669,171.339,171.339,0.0
1636,170.675,594,0.143,170.818,170.818,0.0
1637,170.72,104,0.094,170.814,170.814,0.0
1639,170.885,210,0.007,170.892,170.892,0.0
1638,170.97,458,0.009,170.824,170.979,0.155
1640,170.975,202,0.262,171.237,171.237,0.0
